Sample #, Sensor #1, Sensor #2
92,0.353474843779,-0.353474843779
93,0.357145588947,-0.357145588947
94,0.360810826488,-0.360810826488
95,0.364470499879,-0.364470499879
96,0.368124552685,-0.368124552685
97,0.371772928554,-0.371772928554
98,0.375415571225,-0.375415571225
99,0.379052424524,-0.379052424524
100,0.382683432365,-0.382683432365
101,0.386308538754,-0.386308538754
102,0.389927687788,-0.389927687788
103,0.393540823655,-0.393540823655
104,0.397147890635,-0.397147890635
105,0.400748833103,-0.400748833103
106,0.404343595529,-0.404343595529
107,0.407932122476,-0.407932122476
108,0.411514358605,-0.411514358605
109,0.415090248674,-0.415090248674
110,0.418659737537,-0.418659737537
111,0.42222277015,-0.42222277015
112,0.425779291565,-0.425779291565
113,0.429329246937,-0.429329246937
114,0.43287258152,-0.43287258152
115,0.436409240673,-0.436409240673
116,0.439939169856,-0.439939169856
117,0.443462314632,-0.443462314632
118,0.446978620671,-0.446978620671
119,0.450488033747,-0.450488033747
120,0.45399049974,-0.45399049974
121,0.457485964637,-0.457485964637
122,0.460974374535,-0.460974374535
123,0.464455675639,-0.464455675639
124,0.467929814261,-0.467929814261
125,0.471396736826,-0.471396736826
126,0.474856389871,-0.474856389871
127,0.478308720042,-0.478308720042
128,0.481753674102,-0.481753674102
129,0.485191198924,-0.485191198924
130,0.488621241497,-0.488621241497
131,0.492043748926,-0.492043748926
132,0.495458668432,-0.495458668432
133,0.498865947353,-0.498865947353
134,0.502265533143,-0.502265533143
135,0.505657373378,-0.505657373378
136,0.50904141575,-0.50904141575
137,0.512417608074,-0.512417608074
138,0.515785898285,-0.515785898285
139,0.519146234439,-0.519146234439
140,0.522498564716,-0.522498564716
141,0.525842837419,-0.525842837419
142,0.529179000974,-0.529179000974
143,0.532507003935,-0.532507003935
144,0.535826794979,-0.535826794979
145,0.539138322911,-0.539138322911
146,0.542441536663,-0.542441536663
147,0.545736385296,-0.545736385296
148,0.549022817998,-0.549022817998
149,0.55230078409,-0.55230078409
150,0.55557023302,-0.55557023302
151,0.558831114369,-0.558831114369
152,0.562083377852,-0.562083377852
153,0.565326973314,-0.565326973314
154,0.568561850734,-0.568561850734
155,0.571787960228,-0.571787960228
156,0.575005252043,-0.575005252043
157,0.578213676567,-0.578213676567
158,0.58141318432,-0.58141318432
159,0.584603725962,-0.584603725962
160,0.587785252292,-0.587785252292
161,0.590957714247,-0.590957714247
162,0.594121062902,-0.594121062902
163,0.597275249476,-0.597275249476
164,0.600420225326,-0.600420225326
165,0.603555941954,-0.603555941954
166,0.606682351002,-0.606682351002
167,0.609799404258,-0.609799404258
168,0.612907053653,-0.612907053653
169,0.616005251263,-0.616005251263
170,0.61909394931,-0.61909394931
171,0.622173100162,-0.622173100162
172,0.625242656336,-0.625242656336
173,0.628302570494,-0.628302570494
174,0.631352795449,-0.631352795449
175,0.634393284164,-0.634393284164
176,0.637423989749,-0.637423989749
177,0.640444865467,-0.640444865467
178,0.643455864734,-0.643455864734
179,0.646456941115,-0.646456941115
180,0.64944804833,-0.64944804833
181,0.652429140253,-0.652429140253
182,0.655400170912,-0.655400170912
183,0.658361094489,-0.658361094489
184,0.661311865324,-0.661311865324
185,0.664252437911,-0.664252437911
186,0.667182766905,-0.667182766905
187,0.670102807114,-0.670102807114
188,0.67301251351,-0.67301251351
189,0.67591184122,-0.67591184122
190,0.678800745533,-0.678800745533
191,0.681679181899,-0.681679181899
192,0.684547105929,-0.684547105929
193,0.687404473395,-0.687404473395
194,0.690251240234,-0.690251240234
195,0.693087362546,-0.693087362546
196,0.695912796592,-0.695912796592
197,0.698727498803,-0.698727498803
198,0.701531425771,-0.701531425771
199,0.704324534257,-0.704324534257
200,0.707106781187,-0.707106781187
201,0.709878123655,-0.709878123655
202,0.712638518925,-0.712638518925
203,0.715387924428,-0.715387924428
204,0.718126297763,-0.718126297763
205,0.720853596703,-0.720853596703
206,0.723569779188,-0.723569779188
207,0.726274803333,-0.726274803333
208,0.728968627421,-0.728968627421
209,0.731651209912,-0.731651209912
210,0.734322509436,-0.734322509436
211,0.736982484798,-0.736982484798
212,0.739631094979,-0.739631094979
213,0.742268299133,-0.742268299133
214,0.744894056592,-0.744894056592
215,0.747508326863,-0.747508326863
216,0.75011106963,-0.75011106963
217,0.752702244758,-0.752702244758
218,0.755281812285,-0.755281812285
219,0.757849732433,-0.757849732433
220,0.7604059656,-0.7604059656
221,0.762950472367,-0.762950472367
222,0.765483213493,-0.765483213493
223,0.768004149921,-0.768004149921
224,0.770513242776,-0.770513242776
225,0.773010453363,-0.773010453363
226,0.775495743172,-0.775495743172
227,0.777969073878,-0.777969073878
228,0.780430407338,-0.780430407338
229,0.782879705596,-0.782879705596
230,0.785316930881,-0.785316930881
231,0.787742045607,-0.787742045607
232,0.790155012376,-0.790155012376
233,0.792555793977,-0.792555793977
234,0.794944353388,-0.794944353388
235,0.797320653773,-0.797320653773
236,0.799684658487,-0.799684658487
237,0.802036331075,-0.802036331075
238,0.80437563527,-0.80437563527
239,0.806702534998,-0.806702534998
240,0.809016994375,-0.809016994375
241,0.811318977709,-0.811318977709
242,0.813608449501,-0.813608449501
243,0.815885374444,-0.815885374444
244,0.818149717425,-0.818149717425
245,0.820401443526,-0.820401443526
246,0.822640518021,-0.822640518021
247,0.824866906382,-0.824866906382
248,0.827080574275,-0.827080574275
249,0.829281487562,-0.829281487562
250,0.831469612303,-0.831469612303
251,0.833644914753,-0.833644914753
252,0.835807361368,-0.835807361368
253,0.8379569188,-0.8379569188
254,0.840093553899,-0.840093553899
255,0.842217233716,-0.842217233716
256,0.844327925502,-0.844327925502
257,0.846425596707,-0.846425596707
258,0.848510214982,-0.848510214982
259,0.850581748179,-0.850581748179
260,0.852640164354,-0.852640164354
261,0.854685431763,-0.854685431763
262,0.856717518865,-0.856717518865
263,0.858736394323,-0.858736394323
264,0.860742027004,-0.860742027004
265,0.862734385978,-0.862734385978
266,0.86471344052,-0.86471344052
267,0.866679160112,-0.866679160112
268,0.868631514438,-0.868631514438
269,0.870570473392,-0.870570473392
270,0.872496007073,-0.872496007073
271,0.874408085786,-0.874408085786
272,0.876306680044,-0.876306680044
273,0.878191760569,-0.878191760569
274,0.880063298291,-0.880063298291
275,0.881921264348,-0.881921264348
276,0.883765630089,-0.883765630089
277,0.88559636707,-0.88559636707
278,0.887413447059,-0.887413447059
279,0.889216842036,-0.889216842036
280,0.891006524188,-0.891006524188
281,0.892782465918,-0.892782465918
282,0.894544639838,-0.894544639838
283,0.896293018773,-0.896293018773
284,0.898027575761,-0.898027575761
285,0.899748284052,-0.899748284052
286,0.901455117112,-0.901455117112
287,0.903148048619,-0.903148048619
288,0.904827052466,-0.904827052466
289,0.90649210276,-0.90649210276
290,0.908143173825,-0.908143173825
291,0.909780240199,-0.909780240199
292,0.911403276635,-0.911403276635
293,0.913012258106,-0.913012258106
294,0.914607159799,-0.914607159799
295,0.916187957117,-0.916187957117
296,0.917754625684,-0.917754625684
297,0.919307141339,-0.919307141339
298,0.920845480141,-0.920845480141
299,0.922369618366,-0.922369618366
300,0.923879532511,-0.923879532511
301,0.925375199291,-0.925375199291
302,0.92685659564,-0.92685659564
303,0.928323698714,-0.928323698714
304,0.929776485888,-0.929776485888
305,0.931214934759,-0.931214934759
306,0.932639023143,-0.932639023143
307,0.93404872908,-0.93404872908
308,0.93544403083,-0.93544403083
309,0.936824906876,-0.936824906876
310,0.938191335922,-0.938191335922
311,0.939543296898,-0.939543296898
312,0.940880768954,-0.940880768954
313,0.942203731465,-0.942203731465
314,0.943512164028,-0.943512164028
315,0.944806046467,-0.944806046467
316,0.946085358828,-0.946085358828
317,0.947350081382,-0.947350081382
318,0.948600194626,-0.948600194626
319,0.949835679281,-0.949835679281
320,0.951056516295,-0.951056516295
321,0.952262686841,-0.952262686841
322,0.953454172319,-0.953454172319
323,0.954630954354,-0.954630954354
324,0.955793014798,-0.955793014798
325,0.956940335732,-0.956940335732
326,0.958072899462,-0.958072899462
327,0.959190688523,-0.959190688523
328,0.960293685677,-0.960293685677
329,0.961381873914,-0.961381873914
330,0.962455236454,-0.962455236454
331,0.963513756743,-0.963513756743
332,0.964557418458,-0.964557418458
333,0.965586205504,-0.965586205504
334,0.966600102017,-0.966600102017
335,0.96759909236,-0.96759909236
336,0.968583161129,-0.968583161129
337,0.969552293146,-0.969552293146
338,0.970506473469,-0.970506473469
339,0.97144568738,-0.97144568738
340,0.972369920398,-0.972369920398
341,0.973279158268,-0.973279158268
342,0.97417338697,-0.97417338697
343,0.975052592713,-0.975052592713
344,0.975916761939,-0.975916761939
345,0.976765881321,-0.976765881321
346,0.977599937765,-0.977599937765
347,0.978418918408,-0.978418918408
348,0.979222810622,-0.979222810622
349,0.980011602008,-0.980011602008
350,0.980785280403,-0.980785280403
351,0.981543833876,-0.981543833876
352,0.982287250729,-0.982287250729
353,0.983015519497,-0.983015519497
354,0.98372862895,-0.98372862895
355,0.98442656809,-0.98442656809
356,0.985109326155,-0.985109326155
357,0.985776892615,-0.985776892615
358,0.986429257176,-0.986429257176
359,0.987066409778,-0.987066409778
360,0.987688340595,-0.987688340595
361,0.988295040036,-0.988295040036
362,0.988886498745,-0.988886498745
363,0.9894627076,-0.9894627076
364,0.990023657717,-0.990023657717
365,0.990569340444,-0.990569340444
366,0.991099747366,-0.991099747366
367,0.991614870304,-0.991614870304
368,0.992114701314,-0.992114701314
369,0.992599232689,-0.992599232689
370,0.993068456955,-0.993068456955
371,0.993522366877,-0.993522366877
372,0.993960955455,-0.993960955455
373,0.994384215926,-0.994384215926
374,0.994792141762,-0.994792141762
375,0.995184726672,-0.995184726672
376,0.995561964603,-0.995561964603
377,0.995923849737,-0.995923849737
378,0.996270376493,-0.996270376493
379,0.996601539527,-0.996601539527
380,0.996917333733,-0.996917333733
381,0.99721775424,-0.99721775424
382,0.997502796416,-0.997502796416
383,0.997772455865,-0.997772455865
384,0.998026728428,-0.998026728428
385,0.998265610185,-0.998265610185
386,0.998489097451,-0.998489097451
387,0.998697186779,-0.998697186779
388,0.998889874962,-0.998889874962
389,0.999067159027,-0.999067159027
390,0.999229036241,-0.999229036241
391,0.999375504107,-0.999375504107
392,0.999506560366,-0.999506560366
393,0.999622202997,-0.999622202997
394,0.999722430218,-0.999722430218
395,0.999807240482,-0.999807240482
396,0.999876632482,-0.999876632482
397,0.999930605147,-0.999930605147
398,0.999969157645,-0.999969157645
399,0.999992289381,-0.999992289381
400,1.0,-1.0
401,0.999992289381,-0.999992289381
402,0.999969157645,-0.999969157645
403,0.999930605147,-0.999930605147
404,0.999876632482,-0.999876632482
405,0.999807240482,-0.999807240482
406,0.999722430218,-0.999722430218
407,0.999622202997,-0.999622202997
408,0.999506560366,-0.999506560366
409,0.999375504107,-0.999375504107
410,0.999229036241,-0.999229036241
411,0.999067159027,-0.999067159027
412,0.998889874962,-0.998889874962
413,0.998697186779,-0.998697186779
414,0.998489097451,-0.998489097451
415,0.998265610185,-0.998265610185
416,0.998026728428,-0.998026728428
417,0.997772455865,-0.997772455865
418,0.997502796416,-0.997502796416
419,0.99721775424,-0.99721775424
420,0.996917333733,-0.996917333733
421,0.996601539527,-0.996601539527
422,0.996270376493,-0.996270376493
423,0.995923849737,-0.995923849737
424,0.995561964603,-0.995561964603
425,0.995184726672,-0.995184726672
426,0.994792141762,-0.994792141762
427,0.994384215926,-0.994384215926
428,0.993960955455,-0.993960955455
429,0.993522366877,-0.993522366877
430,0.993068456955,-0.993068456955
431,0.992599232689,-0.992599232689
432,0.992114701314,-0.992114701314
433,0.991614870304,-0.991614870304
434,0.991099747366,-0.991099747366
435,0.990569340444,-0.990569340444
436,0.990023657717,-0.990023657717
437,0.9894627076,-0.9894627076
438,0.988886498745,-0.988886498745
439,0.988295040036,-0.988295040036
440,0.987688340595,-0.987688340595
441,0.987066409778,-0.987066409778
442,0.986429257176,-0.986429257176
443,0.985776892615,-0.985776892615
444,0.985109326155,-0.985109326155
445,0.98442656809,-0.98442656809
446,0.98372862895,-0.98372862895
447,0.983015519497,-0.983015519497
448,0.982287250729,-0.982287250729
449,0.981543833876,-0.981543833876
450,0.980785280403,-0.980785280403
451,0.980011602008,-0.980011602008
452,0.979222810622,-0.979222810622
453,0.978418918408,-0.978418918408
454,0.977599937765,-0.977599937765
455,0.976765881321,-0.976765881321
456,0.975916761939,-0.975916761939
457,0.975052592713,-0.975052592713
458,0.97417338697,-0.97417338697
459,0.973279158268,-0.973279158268
460,0.972369920398,-0.972369920398
461,0.97144568738,-0.97144568738
462,0.970506473469,-0.970506473469
463,0.969552293146,-0.969552293146
464,0.968583161129,-0.968583161129
465,0.96759909236,-0.96759909236
466,0.966600102017,-0.966600102017
467,0.965586205504,-0.965586205504
468,0.964557418458,-0.964557418458
469,0.963513756743,-0.963513756743
470,0.962455236454,-0.962455236454
471,0.961381873914,-0.961381873914
472,0.960293685677,-0.960293685677
473,0.959190688523,-0.959190688523
474,0.958072899462,-0.958072899462
475,0.956940335732,-0.956940335732
476,0.955793014798,-0.955793014798
477,0.954630954354,-0.954630954354
478,0.953454172319,-0.953454172319
479,0.952262686841,-0.952262686841
480,0.951056516295,-0.951056516295
481,0.949835679281,-0.949835679281
482,0.948600194626,-0.948600194626
483,0.947350081382,-0.947350081382
484,0.946085358828,-0.946085358828
485,0.944806046467,-0.944806046467
486,0.943512164028,-0.943512164028
487,0.942203731465,-0.942203731465
488,0.940880768954,-0.940880768954
489,0.939543296898,-0.939543296898
490,0.938191335922,-0.938191335922
491,0.936824906876,-0.936824906876
492,0.93544403083,-0.93544403083
493,0.93404872908,-0.93404872908
494,0.932639023143,-0.932639023143
495,0.931214934759,-0.931214934759
496,0.929776485888,-0.929776485888
497,0.928323698714,-0.928323698714
498,0.92685659564,-0.92685659564
499,0.925375199291,-0.925375199291
500,0.923879532511,-0.923879532511
501,0.922369618366,-0.922369618366
502,0.920845480141,-0.920845480141
503,0.919307141339,-0.919307141339
504,0.917754625684,-0.917754625684
505,0.916187957117,-0.916187957117
506,0.914607159799,-0.914607159799
507,0.913012258106,-0.913012258106
508,0.911403276635,-0.911403276635
509,0.909780240199,-0.909780240199
510,0.908143173825,-0.908143173825
511,0.90649210276,-0.90649210276
512,0.904827052466,-0.904827052466
513,0.903148048619,-0.903148048619
514,0.901455117112,-0.901455117112
515,0.899748284052,-0.899748284052
516,0.898027575761,-0.898027575761
517,0.896293018773,-0.896293018773
518,0.894544639838,-0.894544639838
519,0.892782465918,-0.892782465918
520,0.891006524188,-0.891006524188
521,0.889216842036,-0.889216842036
522,0.887413447059,-0.887413447059
523,0.88559636707,-0.88559636707
524,0.883765630089,-0.883765630089
525,0.881921264348,-0.881921264348
526,0.880063298291,-0.880063298291
527,0.878191760569,-0.878191760569
528,0.876306680044,-0.876306680044
529,0.874408085786,-0.874408085786
530,0.872496007073,-0.872496007073
531,0.870570473392,-0.870570473392
532,0.868631514438,-0.868631514438
533,0.866679160112,-0.866679160112
534,0.86471344052,-0.86471344052
535,0.862734385978,-0.862734385978
536,0.860742027004,-0.860742027004
537,0.858736394323,-0.858736394323
538,0.856717518865,-0.856717518865
539,0.854685431763,-0.854685431763
540,0.852640164354,-0.852640164354
541,0.850581748179,-0.850581748179
542,0.848510214982,-0.848510214982
543,0.846425596707,-0.846425596707
544,0.844327925502,-0.844327925502
545,0.842217233716,-0.842217233716
546,0.840093553899,-0.840093553899
547,0.8379569188,-0.8379569188
548,0.835807361368,-0.835807361368
549,0.833644914753,-0.833644914753
550,0.831469612303,-0.831469612303
551,0.829281487562,-0.829281487562
552,0.827080574275,-0.827080574275
553,0.824866906382,-0.824866906382
554,0.822640518021,-0.822640518021
555,0.820401443526,-0.820401443526
556,0.818149717425,-0.818149717425
557,0.815885374444,-0.815885374444
558,0.813608449501,-0.813608449501
559,0.811318977709,-0.811318977709
560,0.809016994375,-0.809016994375
561,0.806702534998,-0.806702534998
562,0.80437563527,-0.80437563527
563,0.802036331075,-0.802036331075
564,0.799684658487,-0.799684658487
565,0.797320653773,-0.797320653773
566,0.794944353388,-0.794944353388
567,0.792555793977,-0.792555793977
568,0.790155012376,-0.790155012376
569,0.787742045607,-0.787742045607
570,0.785316930881,-0.785316930881
571,0.782879705596,-0.782879705596
572,0.780430407338,-0.780430407338
573,0.777969073878,-0.777969073878
574,0.775495743172,-0.775495743172
575,0.773010453363,-0.773010453363
576,0.770513242776,-0.770513242776
577,0.768004149921,-0.768004149921
578,0.765483213493,-0.765483213493
579,0.762950472367,-0.762950472367
580,0.7604059656,-0.7604059656
581,0.757849732433,-0.757849732433
582,0.755281812285,-0.755281812285
583,0.752702244758,-0.752702244758
584,0.75011106963,-0.75011106963
585,0.747508326863,-0.747508326863
586,0.744894056592,-0.744894056592
587,0.742268299133,-0.742268299133
588,0.739631094979,-0.739631094979
589,0.736982484798,-0.736982484798
590,0.734322509436,-0.734322509436
591,0.731651209912,-0.731651209912
592,0.728968627421,-0.728968627421
593,0.726274803333,-0.726274803333
594,0.723569779188,-0.723569779188
595,0.720853596703,-0.720853596703
596,0.718126297763,-0.718126297763
597,0.715387924428,-0.715387924428
598,0.712638518925,-0.712638518925
599,0.709878123655,-0.709878123655
600,0.707106781187,-0.707106781187
601,0.704324534257,-0.704324534257
602,0.701531425771,-0.701531425771
603,0.698727498803,-0.698727498803
604,0.695912796592,-0.695912796592
605,0.693087362546,-0.693087362546
606,0.690251240234,-0.690251240234
607,0.687404473395,-0.687404473395
608,0.684547105929,-0.684547105929
609,0.681679181899,-0.681679181899
610,0.678800745533,-0.678800745533
611,0.67591184122,-0.67591184122
612,0.67301251351,-0.67301251351
613,0.670102807114,-0.670102807114
614,0.667182766905,-0.667182766905
615,0.664252437911,-0.664252437911
616,0.661311865324,-0.661311865324
617,0.658361094489,-0.658361094489
618,0.655400170912,-0.655400170912
619,0.652429140253,-0.652429140253
620,0.64944804833,-0.64944804833
621,0.646456941115,-0.646456941115
622,0.643455864734,-0.643455864734
623,0.640444865467,-0.640444865467
624,0.637423989749,-0.637423989749
625,0.634393284164,-0.634393284164
626,0.631352795449,-0.631352795449
627,0.628302570494,-0.628302570494
628,0.625242656336,-0.625242656336
629,0.622173100162,-0.622173100162
630,0.61909394931,-0.61909394931
631,0.616005251263,-0.616005251263
632,0.612907053653,-0.612907053653
633,0.609799404258,-0.609799404258
634,0.606682351002,-0.606682351002
635,0.603555941954,-0.603555941954
636,0.600420225326,-0.600420225326
637,0.597275249476,-0.597275249476
638,0.594121062902,-0.594121062902
639,0.590957714247,-0.590957714247
640,0.587785252292,-0.587785252292
641,0.584603725962,-0.584603725962
642,0.58141318432,-0.58141318432
643,0.578213676567,-0.578213676567
644,0.575005252043,-0.575005252043
645,0.571787960228,-0.571787960228
646,0.568561850734,-0.568561850734
647,0.565326973314,-0.565326973314
648,0.562083377852,-0.562083377852
649,0.558831114369,-0.558831114369
650,0.55557023302,-0.55557023302
651,0.55230078409,-0.55230078409
652,0.549022817998,-0.549022817998
653,0.545736385296,-0.545736385296
654,0.542441536663,-0.542441536663
655,0.539138322911,-0.539138322911
656,0.535826794979,-0.535826794979
657,0.532507003935,-0.532507003935
658,0.529179000974,-0.529179000974
659,0.525842837419,-0.525842837419
660,0.522498564716,-0.522498564716
661,0.519146234439,-0.519146234439
662,0.515785898285,-0.515785898285
663,0.512417608074,-0.512417608074
664,0.50904141575,-0.50904141575
665,0.505657373378,-0.505657373378
666,0.502265533143,-0.502265533143
667,0.498865947353,-0.498865947353
668,0.495458668432,-0.495458668432
669,0.492043748926,-0.492043748926
670,0.488621241497,-0.488621241497
671,0.485191198924,-0.485191198924
672,0.481753674102,-0.481753674102
673,0.478308720042,-0.478308720042
674,0.474856389871,-0.474856389871
675,0.471396736826,-0.471396736826
676,0.467929814261,-0.467929814261
677,0.464455675639,-0.464455675639
678,0.460974374535,-0.460974374535
679,0.457485964637,-0.457485964637
680,0.45399049974,-0.45399049974
681,0.450488033747,-0.450488033747
682,0.446978620671,-0.446978620671
683,0.443462314632,-0.443462314632
684,0.439939169856,-0.439939169856
685,0.436409240673,-0.436409240673
686,0.43287258152,-0.43287258152
687,0.429329246937,-0.429329246937
688,0.425779291565,-0.425779291565
689,0.42222277015,-0.42222277015
690,0.418659737537,-0.418659737537
691,0.415090248674,-0.415090248674
692,0.411514358605,-0.411514358605
693,0.407932122476,-0.407932122476
694,0.404343595529,-0.404343595529
695,0.400748833103,-0.400748833103
696,0.397147890635,-0.397147890635
697,0.393540823655,-0.393540823655
698,0.389927687788,-0.389927687788
699,0.386308538754,-0.386308538754
700,0.382683432365,-0.382683432365
701,0.379052424524,-0.379052424524
702,0.375415571225,-0.375415571225
703,0.371772928554,-0.371772928554
704,0.368124552685,-0.368124552685
705,0.364470499879,-0.364470499879
706,0.360810826488,-0.360810826488
707,0.357145588947,-0.357145588947
708,0.353474843779,-0.353474843779
709,0.349798647592,-0.349798647592
710,0.346117057077,-0.346117057077
711,0.342430129009,-0.342430129009
712,0.338737920245,-0.338737920245
713,0.335040487723,-0.335040487723
714,0.331337888463,-0.331337888463
715,0.327630179562,-0.327630179562
716,0.323917418198,-0.323917418198
717,0.320199661627,-0.320199661627
718,0.316476967182,-0.316476967182
719,0.31274939227,-0.31274939227
720,0.309016994375,-0.309016994375
721,0.305279831056,-0.305279831056
722,0.301537959944,-0.301537959944
723,0.297791438745,-0.297791438745
724,0.294040325232,-0.294040325232
725,0.290284677254,-0.290284677254
726,0.286524552728,-0.286524552728
727,0.282760009638,-0.282760009638
728,0.278991106039,-0.278991106039
729,0.275217900052,-0.275217900052
730,0.271440449865,-0.271440449865
731,0.26765881373,-0.26765881373
732,0.263873049965,-0.263873049965
733,0.260083216952,-0.260083216952
734,0.256289373133,-0.256289373133
735,0.252491577015,-0.252491577015
736,0.248689887165,-0.248689887165
737,0.244884362209,-0.244884362209
738,0.241075060833,-0.241075060833
739,0.237262041782,-0.237262041782
740,0.233445363856,-0.233445363856
741,0.229625085914,-0.229625085914
742,0.225801266869,-0.225801266869
743,0.221973965689,-0.221973965689
744,0.218143241397,-0.218143241397
745,0.214309153065,-0.214309153065
746,0.210471759821,-0.210471759821
747,0.206631120843,-0.206631120843
748,0.202787295357,-0.202787295357
749,0.198940342639,-0.198940342639
750,0.195090322016,-0.195090322016
751,0.191237292859,-0.191237292859
752,0.187381314586,-0.187381314586
753,0.183522446661,-0.183522446661
754,0.179660748593,-0.179660748593
755,0.175796279934,-0.175796279934
756,0.171929100279,-0.171929100279
757,0.168059269265,-0.168059269265
758,0.164186846569,-0.164186846569
759,0.160311891908,-0.160311891908
760,0.15643446504,-0.15643446504
761,0.152554625759,-0.152554625759
762,0.148672433897,-0.148672433897
763,0.144787949322,-0.144787949322
764,0.140901231938,-0.140901231938
765,0.137012341682,-0.137012341682
766,0.133121338527,-0.133121338527
767,0.129228282475,-0.129228282475
768,0.125333233564,-0.125333233564
769,0.12143625186,-0.12143625186
770,0.117537397458,-0.117537397458
771,0.113636730484,-0.113636730484
772,0.109734311091,-0.109734311091
773,0.105830199459,-0.105830199459
774,0.101924455795,-0.101924455795
775,0.0980171403296,-0.0980171403296
776,0.0941083133185,-0.0941083133185
777,0.0901980350409,-0.0901980350409
778,0.0862863657979,-0.0862863657979
779,0.0823733659125,-0.0823733659125
780,0.0784590957278,-0.0784590957278
781,0.0745436156069,-0.0745436156069
782,0.0706269859312,-0.0706269859312
783,0.0667092671,-0.0667092671
784,0.0627905195293,-0.0627905195293
785,0.0588708036512,-0.0588708036512
786,0.0549501799124,-0.0549501799124
787,0.051028708774,-0.051028708774
788,0.0471064507096,-0.0471064507096
789,0.0431834662056,-0.0431834662056
790,0.0392598157591,-0.0392598157591
791,0.0353355598776,-0.0353355598776
792,0.0314107590781,-0.0314107590781
793,0.0274854738859,-0.0274854738859
794,0.0235597648336,-0.0235597648336
795,0.0196336924606,-0.0196336924606
796,0.0157073173118,-0.0157073173118
797,0.0117806999367,-0.0117806999367
798,0.00785390088871,-0.00785390088871
799,0.00392698072381,-0.00392698072381
800,1.22464679915e-16,-1.22464679915e-16
801,-0.00392698072381,0.00392698072381
802,-0.00785390088871,0.00785390088871
803,-0.0117806999367,0.0117806999367
804,-0.0157073173118,0.0157073173118
805,-0.0196336924606,0.0196336924606
806,-0.0235597648336,0.0235597648336
807,-0.0274854738859,0.0274854738859
808,-0.0314107590781,0.0314107590781
809,-0.0353355598776,0.0353355598776
810,-0.0392598157591,0.0392598157591
811,-0.0431834662056,0.0431834662056
812,-0.0471064507096,0.0471064507096
813,-0.051028708774,0.051028708774
